,type,latitude,longitude
83557,Improper Storage of Trash (Barrels),42.3606,-71.0671
83563,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
83564,Improper Storage of Trash (Barrels),42.3594,-71.0587
83600,Improper Storage of Trash (Barrels),42.3594,-71.0587
83608,Improper Storage of Trash (Barrels),42.3532,-71.0825
83614,Improper Storage of Trash (Barrels),42.3217,-71.0583
83629,Improper Storage of Trash (Barrels),42.3323,-71.1123
83634,Improper Storage of Trash (Barrels),42.3666,-71.0579
83654,Improper Storage of Trash (Barrels),42.2951,-71.1155
83668,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2756,-71.1271
83676,Improper Storage of Trash (Barrels),42.3233,-71.095
83687,Improper Storage of Trash (Barrels),42.342,-71.0702
83698,Improper Storage of Trash (Barrels),42.3594,-71.0587
83701,Improper Storage of Trash (Barrels),42.2785,-71.174
83770,Improper Storage of Trash (Barrels),42.3594,-71.0587
83791,Improper Storage of Trash (Barrels),42.344,-71.0665
83798,Improper Storage of Trash (Barrels),42.3371,-71.0743
83810,Improper Storage of Trash (Barrels),42.3594,-71.0587
83850,Improper Storage of Trash (Barrels),42.3376,-71.028
83865,Improper Storage of Trash (Barrels),42.3328,-71.039
83893,Improper Storage of Trash (Barrels),42.3121,-71.0731
83895,Improper Storage of Trash (Barrels),42.3417,-71.0808
83904,Improper Storage of Trash (Barrels),42.3364,-71.0528
83908,Improper Storage of Trash (Barrels),42.3168,-71.1053
83910,Improper Storage of Trash (Barrels),42.3594,-71.0587
83930,Improper Storage of Trash (Barrels),42.3217,-71.0583
83967,Improper Storage of Trash (Barrels),42.3594,-71.0587
83975,Improper Storage of Trash (Barrels),42.3374,-71.0259
83986,Improper Storage of Trash (Barrels),42.325,-71.058
83999,Improper Storage of Trash (Barrels),42.3602,-71.1447
84001,Missed Trash/Recycling/Yard Waste/Bulk Item,42.314,-71.0999
84002,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3795,-71.0384
84004,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2415,-71.1389
84005,Improper Storage of Trash (Barrels),42.3066,-71.0601
84051,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2748,-71.071
84126,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
84130,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3099,-71.09
84137,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3379,-71.0823
84142,Improper Storage of Trash (Barrels),42.3361,-71.076
84156,Improper Storage of Trash (Barrels),42.3076,-71.0814
84201,Improper Storage of Trash (Barrels),42.3455,-71.0739
84208,Improper Storage of Trash (Barrels),42.3464,-71.0717
84266,Missed Trash/Recycling/Yard Waste/Bulk Item,42.36,-71.0668
84269,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3478,-71.1678
84274,Improper Storage of Trash (Barrels),42.3401,-71.051
84281,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3621,-71.0499
84293,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3573,-71.0718
84300,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3019,-71.057
84319,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3629,-71.054
84334,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3518,-71.1622
84361,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3111,-71.1249
84380,Improper Storage of Trash (Barrels),42.3493,-71.0848
84456,Improper Storage of Trash (Barrels),42.3823,-71.0686
84459,Improper Storage of Trash (Barrels),42.3185,-71.0662
84461,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3202,-71.0902
84485,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
84487,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3295,-71.0705
84524,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3544,-71.1652
84525,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3509,-71.0618
84566,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3082,-71.0496
84574,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3024,-71.0824
84582,Improper Storage of Trash (Barrels),42.3067,-71.0868
84589,Improper Storage of Trash (Barrels),42.304,-71.1164
84600,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3658,-71.0522
84602,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2909,-71.1576
84603,Missed Trash/Recycling/Yard Waste/Bulk Item,42.325,-71.0845
84604,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3491,-71.0868
84606,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3089,-71.1119
84607,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3264,-71.0729
84608,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3282,-71.0913
84609,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3552,-71.1655
84622,Improper Storage of Trash (Barrels),42.3594,-71.0587
84629,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3241,-71.0862
84637,Improper Storage of Trash (Barrels),42.3287,-71.0821
84640,Improper Storage of Trash (Barrels),42.3661,-71.0518
84641,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3288,-71.0783
84645,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3239,-71.0864
84646,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3821,-71.038
84647,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3209,-71.1048
84653,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2527,-71.1216
84656,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3238,-71.0865
84661,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
84664,Improper Storage of Trash (Barrels),42.3154,-71.0569
84676,Improper Storage of Trash (Barrels),42.3365,-71.0524
84688,Overflowing or Un-kept Dumpster,42.2992,-71.0582
84691,Overflowing or Un-kept Dumpster,42.2992,-71.0582
84698,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3499,-71.0677
84705,Missed Trash/Recycling/Yard Waste/Bulk Item,42.31,-71.0524
84709,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3347,-71.0764
84717,Improper Storage of Trash (Barrels),42.3553,-71.132
84719,Improper Storage of Trash (Barrels),42.3661,-71.0518
84757,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3101,-71.1306
84761,Improper Storage of Trash (Barrels),42.3389,-71.0792
84762,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2951,-71.0829
84782,Improper Storage of Trash (Barrels),42.3504,-71.0867
84842,Trash on Vacant Lot,42.2834,-71.1244
84843,Trash on Vacant Lot,42.2863,-71.1409
84847,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2536,-71.1182
84858,Improper Storage of Trash (Barrels),42.2639,-71.0996
84884,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2904,-71.1526
84891,Improper Storage of Trash (Barrels),42.3315,-71.0487
84940,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3037,-71.1149
84951,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3529,-71.1499
84957,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2756,-71.1271
84989,Improper Storage of Trash (Barrels),42.3508,-71.0869
85008,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3128,-71.099
85065,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3096,-71.0723
85072,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3322,-71.096
85094,Improper Storage of Trash (Barrels),42.3568,-71.0592
85096,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2553,-71.1402
85111,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3315,-71.083
85122,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3453,-71.0898
85149,Litter Basket Maintenance,42.3339,-71.1089
85167,Improper Storage of Trash (Barrels),42.3397,-71.0802
85191,Trash on Vacant Lot,42.3638,-71.0563
85215,Improper Storage of Trash (Barrels),42.3503,-71.0866
85260,Improper Storage of Trash (Barrels),42.3332,-71.106
85266,Improper Storage of Trash (Barrels),42.3333,-71.0295
85270,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3393,-71.0776
85280,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2952,-71.0667
85294,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2894,-71.0697
85305,Improper Storage of Trash (Barrels),42.3346,-71.0553
85341,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2408,-71.1249
85363,Improper Storage of Trash (Barrels),42.3365,-71.0766
85365,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2813,-71.1401
85369,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2813,-71.1401
85373,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3179,-71.1086
85377,Improper Storage of Trash (Barrels),42.2862,-71.054
85384,Improper Storage of Trash (Barrels),42.3419,-71.0718
85392,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2944,-71.0735
85453,Improper Storage of Trash (Barrels),42.3716,-71.0388
85454,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3419,-71.0706
85455,Improper Storage of Trash (Barrels),42.3446,-71.0724
85481,Improper Storage of Trash (Barrels),42.3594,-71.0587
85499,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3426,-71.0787
85523,Improper Storage of Trash (Barrels),42.3374,-71.0382
85544,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2812,-71.1402
85549,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3423,-71.0783
85551,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2718,-71.0976
85582,Improper Storage of Trash (Barrels),42.3646,-71.0563
85590,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3463,-71.0895
85609,Missed Trash/Recycling/Yard Waste/Bulk Item,42.276,-71.1383
85624,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2884,-71.1313
85631,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2892,-71.1413
85658,Improper Storage of Trash (Barrels),42.3594,-71.0587
85666,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2884,-71.1313
85673,Improper Storage of Trash (Barrels),42.35,-71.0901
85685,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3324,-71.1005
85695,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
85732,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3037,-71.1149
85756,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3019,-71.057
85757,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3447,-71.1407
85760,Improper Storage of Trash (Barrels),42.3689,-71.0337
85772,Improper Storage of Trash (Barrels),42.2939,-71.0726
85793,Missed Trash/Recycling/Yard Waste/Bulk Item,42.315,-71.1064
85822,Improper Storage of Trash (Barrels),42.2704,-71.1035
85824,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2875,-71.07
85856,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3172,-71.0618
85862,Missed Trash/Recycling/Yard Waste/Bulk Item,42.286,-71.0784
85873,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2424,-71.1336
85889,Improper Storage of Trash (Barrels),42.3594,-71.0587
85894,Improper Storage of Trash (Barrels),42.3096,-71.0723
85906,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2845,-71.0723
85912,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3753,-71.0583
85928,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3787,-71.0637
85929,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3732,-71.0624
85939,Improper Storage of Trash (Barrels),42.3446,-71.0724
85952,Improper Storage of Trash (Barrels),42.3629,-71.0528
85966,Improper Storage of Trash (Barrels),42.3451,-71.0796
85976,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2875,-71.07
85987,Improper Storage of Trash (Barrels),42.3165,-71.057
85992,Missed Trash/Recycling/Yard Waste/Bulk Item,42.304,-71.1074
86014,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3014,-71.0683
86046,Improper Storage of Trash (Barrels),42.2884,-71.0629
86065,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3725,-71.0589
86106,Improper Storage of Trash (Barrels),42.3594,-71.0587
86128,Improper Storage of Trash (Barrels),42.3099,-71.1207
86130,Improper Storage of Trash (Barrels),42.3308,-71.1123
86131,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3308,-71.1123
86145,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3044,-71.1049
86154,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2735,-71.1248
86168,Improper Storage of Trash (Barrels),42.3594,-71.0587
86171,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2919,-71.123
86181,Improper Storage of Trash (Barrels),42.3308,-71.0341
86191,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3101,-71.0621
86196,Improper Storage of Trash (Barrels),42.3594,-71.0587
86207,Improper Storage of Trash (Barrels),42.3418,-71.0699
86230,Improper Storage of Trash (Barrels),42.3485,-71.0679
86235,Improper Storage of Trash (Barrels),42.2884,-71.0629
86243,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2617,-71.1256
86265,Improper Storage of Trash (Barrels),42.3592,-71.0667
86271,Improper Storage of Trash (Barrels),42.2978,-71.1125
86280,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2947,-71.119
86281,Improper Storage of Trash (Barrels),42.3367,-71.0394
86289,Improper Storage of Trash (Barrels),42.3485,-71.0679
86294,Improper Storage of Trash (Barrels),42.3594,-71.0587
86297,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2701,-71.1258
86305,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
86307,Improper Storage of Trash (Barrels),42.3418,-71.0699
86345,Improper Storage of Trash (Barrels),42.3206,-71.061
86360,Improper Storage of Trash (Barrels),42.3594,-71.0587
86371,Improper Storage of Trash (Barrels),42.3486,-71.0706
86402,Improper Storage of Trash (Barrels),42.3607,-71.0665
86439,Missed Trash/Recycling/Yard Waste/Bulk Item,42.274,-71.1253
86448,Improper Storage of Trash (Barrels),42.3594,-71.0587
86451,Improper Storage of Trash (Barrels),42.3594,-71.0587
86483,Improper Storage of Trash (Barrels),42.3434,-71.0723
86530,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2852,-71.0589
86532,Improper Storage of Trash (Barrels),42.3486,-71.0708
86533,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2878,-71.1435
86535,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2878,-71.1435
86564,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3183,-71.0675
86571,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3488,-71.0879
86587,Improper Storage of Trash (Barrels),42.3027,-71.0601
86598,Missed Trash/Recycling/Yard Waste/Bulk Item,42.34,-71.0514
86615,Improper Storage of Trash (Barrels),42.3758,-71.0359
86619,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3169,-71.0787
86623,Improper Storage of Trash (Barrels),42.3047,-71.1251
86637,Improper Storage of Trash (Barrels),42.3409,-71.0768
86643,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2725,-71.0688
86645,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2725,-71.0688
86663,Improper Storage of Trash (Barrels),42.3468,-71.0735
86694,Improper Storage of Trash (Barrels),42.3397,-71.0801
86712,Improper Storage of Trash (Barrels),42.35,-71.0899
86715,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3105,-71.1005
86731,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3528,-71.08
86790,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2917,-71.1139
86797,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2862,-71.0478
86804,Improper Storage of Trash (Barrels),42.3412,-71.0522
86806,Improper Storage of Trash (Barrels),42.3595,-71.0692
86808,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2855,-71.0547
86814,Improper Storage of Trash (Barrels),42.3577,-71.0683
86817,Improper Storage of Trash (Barrels),42.3577,-71.0683
86825,Improper Storage of Trash (Barrels),42.3592,-71.0675
86832,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3146,-71.093
86844,Improper Storage of Trash (Barrels),42.3594,-71.0587
86847,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2993,-71.1129
86865,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3261,-71.0761
86884,Improper Storage of Trash (Barrels),42.3592,-71.0685
86894,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3113,-71.0838
86896,Trash on Vacant Lot,42.2876,-71.0785
86897,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2851,-71.1279
86904,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3261,-71.0761
86912,Missed Trash/Recycling/Yard Waste/Bulk Item,42.27,-71.1113
86917,Missed Trash/Recycling/Yard Waste/Bulk Item,42.358,-71.1313
86985,Improper Storage of Trash (Barrels),42.3316,-71.0494
86993,Improper Storage of Trash (Barrels),42.3831,-71.0697
87007,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3206,-71.0909
87009,Improper Storage of Trash (Barrels),42.3519,-71.0765
87013,Improper Storage of Trash (Barrels),42.3517,-71.0772
87014,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3206,-71.0909
87024,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3214,-71.0835
87026,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2958,-71.1157
87027,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2893,-71.114
87040,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3213,-71.0833
87047,Improper Storage of Trash (Barrels),42.2334,-71.1295
87061,Improper Storage of Trash (Barrels),42.3359,-71.0742
87078,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2981,-71.1113
87114,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3102,-71.0852
87162,Improper Storage of Trash (Barrels),42.2969,-71.0764
87165,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3158,-71.0612
87166,Improper Storage of Trash (Barrels),42.3428,-71.0777
87179,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3209,-71.0837
87183,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3151,-71.0536
87200,Improper Storage of Trash (Barrels),42.3594,-71.0587
87210,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3305,-71.0579
87211,Improper Storage of Trash (Barrels),42.3652,-71.057
87229,Improper Storage of Trash (Barrels),42.266,-71.0962
87244,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3799,-71.0677
87266,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3582,-71.0707
87277,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3867,-71.0153
87330,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3263,-71.0825
87337,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3261,-71.0761
87350,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3214,-71.057
87380,Improper Storage of Trash (Barrels),42.3519,-71.0624
87384,Improper Storage of Trash (Barrels),42.3206,-71.061
87385,Improper Storage of Trash (Barrels),42.3345,-71.1001
87409,Improper Storage of Trash (Barrels),42.2846,-71.0738
87437,Improper Storage of Trash (Barrels),42.3594,-71.0587
87440,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3657,-71.0581
87465,Improper Storage of Trash (Barrels),42.2909,-71.0523
87475,Improper Storage of Trash (Barrels),42.3594,-71.0587
87485,Improper Storage of Trash (Barrels),42.366,-71.0578
87498,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2634,-71.1022
87504,Improper Storage of Trash (Barrels),42.3512,-71.0792
87519,Overflowing or Un-kept Dumpster,42.3594,-71.0587
87534,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3361,-71.1095
87540,Improper Storage of Trash (Barrels),42.326,-71.0826
87543,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3488,-71.0879
87550,Improper Storage of Trash (Barrels),42.3594,-71.0587
87552,Improper Storage of Trash (Barrels),42.3594,-71.0587
87580,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3141,-71.0551
87597,Missed Trash/Recycling/Yard Waste/Bulk Item,42.35,-71.1684
87606,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3212,-71.0618
87609,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3283,-71.1063
87629,Improper Storage of Trash (Barrels),42.3495,-71.0675
87631,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3326,-71.1119
87662,Missed Trash/Recycling/Yard Waste/Bulk Item,42.344,-71.0704
87668,Improper Storage of Trash (Barrels),42.3594,-71.0587
87684,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2902,-71.0514
87702,Improper Storage of Trash (Barrels),42.322,-71.1076
87726,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3668,-71.0559
87753,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3234,-71.0573
87761,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
87773,Improper Storage of Trash (Barrels),42.2985,-71.1135
87774,Improper Storage of Trash (Barrels),42.3594,-71.0587
87780,Improper Storage of Trash (Barrels),42.3272,-71.0867
87781,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3604,-71.0672
87785,Improper Storage of Trash (Barrels),42.3572,-71.0698
87804,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3664,-71.0549
87824,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3665,-71.0552
87826,Improper Storage of Trash (Barrels),42.2909,-71.0523
87855,Improper Storage of Trash (Barrels),42.3608,-71.0671
87857,Improper Storage of Trash (Barrels),42.3609,-71.0671
87864,Improper Storage of Trash (Barrels),42.3594,-71.0587
87871,Improper Storage of Trash (Barrels),42.3665,-71.0554
87886,Improper Storage of Trash (Barrels),42.3655,-71.0554
87902,Improper Storage of Trash (Barrels),42.3594,-71.0587
87903,Missed Trash/Recycling/Yard Waste/Bulk Item,42.359,-71.0709
87906,Improper Storage of Trash (Barrels),42.338,-71.0796
87921,Improper Storage of Trash (Barrels),42.3594,-71.0587
87925,Improper Storage of Trash (Barrels),42.3609,-71.0671
87932,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3151,-71.0541
87935,Improper Storage of Trash (Barrels),42.3594,-71.0587
87941,Litter Basket Maintenance,42.3563,-71.0598
87943,Missed Trash/Recycling/Yard Waste/Bulk Item,42.264,-71.1052
87954,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3674,-71.0568
87975,Improper Storage of Trash (Barrels),42.3583,-71.0704
